user_id,code_activation,access_start,access_end,days
1084785,2017-10-13 15:06:46,2017-10-18 15:04:34,2017-11-01 15:04:34,84
1084790,2017-10-13 15:21:26,2017-10-18 15:17:00,2017-10-31 23:59:59,14
1084792,2017-10-13 15:26:43,2017-10-18 15:22:18,2017-10-21 23:59:59,4
1084801,2017-10-13 16:01:24,2017-10-18 15:55:51,2017-11-18 15:55:51,101
1084916,2017-10-14 00:14:56,2017-10-18 23:50:54,2017-10-25 23:59:59,8
1084942,2017-10-14 02:03:48,2017-10-19 01:37:40,2017-11-03 23:59:59,85
1082830,2017-10-14 02:26:15,2017-10-14 02:26:15,2018-10-14 02:26:15,10001
1084972,2017-10-14 04:42:13,2017-10-19 04:32:08,2017-11-02 04:32:08,84
1084963,2017-10-14 04:49:06,2017-10-19 03:41:20,2017-11-03 23:59:59,85
1083207,2017-10-14 05:08:54,2017-10-14 05:08:54,2017-10-31 23:59:59,18
1082644,2017-10-14 07:26:28,2017-10-14 07:26:28,2017-11-14 07:26:28,101
1085017,2017-10-14 08:18:37,2017-10-19 08:17:09,2017-10-31 23:59:59,13
1082617,2017-10-14 11:03:28,2017-10-14 11:03:28,2017-11-14 11:03:28,101
1080747,2017-10-14 11:32:25,2017-10-14 11:32:25,2017-12-02 23:59:59,189
1083352,2017-10-14 12:29:55,2017-10-14 12:29:55,2017-11-03 23:59:59,90
1085099,2017-10-14 13:02:51,2017-10-19 13:01:20,2018-09-19 13:01:20,9901
1085148,2017-10-14 15:42:03,2017-10-19 15:40:49,2017-11-19 15:40:49,101
1085156,2017-10-14 16:22:44,2017-10-19 16:18:34,2017-11-19 16:18:34,101
1085163,2017-10-14 16:24:44,2017-10-19 16:22:46,2017-11-19 16:22:46,101
1083586,2017-10-14 16:39:47,2017-10-15 01:03:43,2017-11-15 01:03:43,101
1082675,2017-10-14 17:55:33,2017-10-14 17:55:33,2017-10-28 17:55:33,15
1083473,2017-10-14 18:08:30,2017-10-14 18:08:30,2018-10-14 18:08:30,10001
1085197,2017-10-14 18:37:02,2017-10-19 18:35:54,2017-11-19 18:35:54,101
1085207,2017-10-14 19:31:03,2017-10-19 19:29:54,2017-11-19 19:29:54,101
1085215,2017-10-14 19:59:01,2017-10-19 19:56:22,2017-11-19 19:56:22,101
1083551,2017-10-14 23:48:37,2017-10-14 23:48:37,2017-10-25 23:59:59,12
1085252,2017-10-15 00:23:53,2017-10-20 00:22:12,2017-10-31 23:59:59,12
1085295,2017-10-15 03:50:38,2017-10-20 03:46:37,2017-10-31 23:59:59,12
1082067,2017-10-15 03:52:48,2017-10-15 03:52:48,2017-11-15 03:52:48,101
1083590,2017-10-15 04:03:15,2017-10-15 04:03:15,2017-10-31 23:59:59,17
1085326,2017-10-15 06:15:26,2017-10-20 06:14:12,2017-10-31 23:59:59,12
1081592,2017-10-15 06:40:07,2017-10-15 06:40:07,2017-10-31 23:59:59,17
1083657,2017-10-15 07:33:01,2017-10-15 07:33:01,2017-10-25 23:59:59,11
1085334,2017-10-15 07:51:06,2017-10-20 07:48:55,2017-11-03 23:59:59,84
1083552,2017-10-15 07:57:38,2017-10-15 07:57:38,2017-10-31 23:59:59,17
1085258,2017-10-15 09:29:09,2017-10-20 01:08:04,2017-11-03 23:59:59,84
1085375,2017-10-15 09:59:26,2017-10-20 09:57:02,2017-10-31 23:59:59,12
1082567,2017-10-15 11:04:04,2017-10-15 11:04:04,2017-10-31 23:59:59,17
1085406,2017-10-15 12:17:13,2017-10-20 12:08:40,2017-11-03 12:08:40,84
1080250,2017-10-15 13:30:19,2017-10-15 13:30:19,2017-10-25 23:59:59,11
1083396,2017-10-15 13:53:12,2017-10-15 13:53:12,2017-11-15 13:53:12,101
1081958,2017-10-15 16:11:34,2017-10-15 16:11:34,2017-11-15 16:11:34,101
1081958,2017-10-15 16:12:14,2017-11-15 16:11:35,2017-12-16 16:11:35,102
1085499,2017-10-15 16:42:29,2017-10-20 16:37:41,2017-11-03 16:37:41,84
1083465,2017-10-15 16:58:30,2017-10-15 16:58:30,2018-10-15 16:58:30,10001
1085518,2017-10-15 17:42:31,2017-10-20 17:40:16,2017-11-20 17:40:16,101
1083417,2017-10-15 17:45:14,2017-10-15 17:45:14,2017-10-31 23:59:59,17
1085541,2017-10-15 19:24:38,2017-10-20 19:22:43,2018-09-20 19:22:43,9901
1083132,2017-10-15 20:22:01,2017-10-15 20:22:01,2017-10-31 23:59:59,17
1083570,2017-10-15 20:28:59,2017-10-15 20:28:59,2017-11-15 20:28:59,101
1082826,2017-10-15 20:31:38,2017-10-15 20:31:38,2017-11-03 23:59:59,89
1085535,2017-10-15 20:41:03,2017-10-20 19:06:16,2017-11-20 19:06:16,101
1083827,2017-10-15 21:41:54,2017-10-15 21:41:54,2017-11-15 21:41:54,101
1081746,2017-10-15 21:54:26,2017-10-15 21:54:26,2017-11-15 21:54:26,101
1083203,2017-10-15 22:00:05,2017-10-15 22:00:05,2017-10-31 23:59:59,17
1083224,2017-10-15 23:12:41,2017-10-15 23:12:41,2017-11-15 23:12:41,101
1080759,2017-10-15 23:53:53,2017-10-15 23:53:53,2017-10-25 23:59:59,11
1081617,2017-10-16 00:37:37,2017-10-16 00:37:37,2017-10-31 23:59:59,16
1085613,2017-10-16 00:45:17,2017-10-21 00:43:43,2017-10-31 23:59:59,11
1085614,2017-10-16 01:09:37,2017-10-21 00:57:24,2017-11-21 00:57:24,101
1085628,2017-10-16 01:41:05,2017-10-21 01:38:45,2017-11-21 01:38:45,101
1085629,2017-10-16 01:46:22,2017-10-21 01:44:11,2017-10-31 23:59:59,11
1085629,2017-10-16 01:48:54,2017-11-01 00:00:00,2017-11-15 00:00:00,15
1085631,2017-10-16 02:03:53,2017-10-21 01:52:28,2017-11-03 23:59:59,83
1083923,2017-10-16 03:03:28,2017-10-16 03:03:28,2017-11-03 23:59:59,88
1085668,2017-10-16 04:27:32,2017-10-21 04:26:03,2017-11-21 04:26:03,101
1080512,2017-10-16 05:44:25,2017-10-16 05:44:25,2017-10-31 23:59:59,16
1085690,2017-10-16 05:54:20,2017-10-21 05:51:46,2017-10-31 23:59:59,11
1083740,2017-10-16 05:55:22,2017-10-16 05:55:22,2017-11-16 05:55:22,101
1083603,2017-10-16 06:00:54,2017-10-16 06:00:54,2017-11-16 06:00:54,101
1085684,2017-10-16 06:38:01,2017-10-21 06:35:01,2017-10-31 23:59:59,11
1081270,2017-10-16 07:09:40,2017-10-16 07:09:40,2017-11-03 23:59:59,88
1085714,2017-10-16 08:18:17,2017-10-21 08:17:02,2017-10-31 23:59:59,11
1082828,2017-10-16 09:48:46,2017-10-16 09:48:46,2017-11-03 23:59:59,88
1085756,2017-10-16 11:42:03,2017-10-21 11:39:16,2017-10-31 23:59:59,11
1083143,2017-10-16 11:50:15,2017-10-16 11:50:15,2017-10-31 23:59:59,16
1081740,2017-10-16 12:10:57,2017-10-16 12:10:57,2017-11-03 23:59:59,88
1085779,2017-10-16 12:45:58,2017-10-21 12:44:32,2017-10-31 23:59:59,11
1083312,2017-10-16 13:05:40,2017-10-16 13:05:40,2017-11-16 13:05:40,101
1085787,2017-10-16 13:26:09,2017-10-21 13:25:08,2017-10-31 23:59:59,11
1083360,2017-10-16 14:07:26,2017-10-16 14:07:26,2017-10-30 14:07:26,15
1083853,2017-10-16 16:44:41,2017-10-16 16:44:41,2017-11-16 16:44:41,101
1085398,2017-10-16 20:08:02,2017-10-20 11:47:53,2017-11-20 11:47:53,101
1084548,2017-10-16 20:08:41,2017-10-17 18:10:36,2018-10-17 18:10:36,10001
1085645,2017-10-16 21:19:38,2017-10-21 03:24:48,2017-11-21 03:24:48,101
1084236,2017-10-16 21:43:16,2017-10-16 21:43:16,2017-10-25 23:59:59,10
1084609,2017-10-16 23:22:21,2017-10-17 23:44:40,2017-11-17 23:44:40,101
1081800,2017-10-17 01:09:22,2017-10-17 01:09:22,2017-11-03 23:59:59,87
1082569,2017-10-17 01:33:00,2017-10-17 01:33:00,2017-11-03 23:59:59,87
1082049,2017-10-17 01:34:49,2017-10-17 01:34:49,2017-11-03 23:59:59,87
1083878,2017-10-17 01:52:41,2017-10-17 01:52:41,2017-11-03 23:59:59,87
1082546,2017-10-17 03:30:24,2017-10-17 03:30:24,2018-10-17 03:30:24,10001
1080873,2017-10-17 04:25:11,2017-10-17 04:25:11,2017-10-31 23:59:59,15
1083153,2017-10-17 04:42:24,2017-10-17 04:42:24,2017-10-31 23:59:59,15
1083871,2017-10-17 06:52:24,2017-10-17 06:52:24,2017-11-17 06:52:24,101
1086049,2017-10-17 06:55:58,2017-10-22 06:53:17,2018-10-22 06:53:17,10001
1084240,2017-10-17 07:14:59,2017-10-17 07:14:59,2018-10-17 07:14:59,10001
1083948,2017-10-17 07:30:10,2017-10-17 07:30:10,2017-10-31 23:59:59,15
1080860,2017-10-17 08:01:01,2017-10-17 08:01:01,2017-10-31 23:59:59,15
1086065,2017-10-17 08:21:35,2017-10-22 08:20:01,2017-11-03 23:59:59,82
1086074,2017-10-17 08:51:16,2017-10-22 08:50:12,2017-10-31 23:59:59,10
1086089,2017-10-17 09:42:28,2017-10-22 09:40:06,2017-10-31 23:59:59,10
1084261,2017-10-17 09:44:34,2017-10-17 09:44:34,2017-11-17 09:44:34,101
1081372,2017-10-17 09:45:49,2017-10-17 09:45:49,2017-10-31 23:59:59,15
1082037,2017-10-17 10:30:32,2017-10-17 10:30:32,2017-11-03 23:59:59,87
1084290,2017-10-17 11:55:57,2017-10-17 11:55:57,2017-11-17 11:55:57,101
1084080,2017-10-17 12:37:14,2017-10-17 12:37:14,2017-11-17 12:37:14,101
1082495,2017-10-17 12:37:34,2017-10-17 12:37:34,2017-10-31 23:59:59,15
1084067,2017-10-17 13:26:17,2017-10-17 13:26:17,2017-11-17 13:26:17,101
1084458,2017-10-17 13:31:52,2017-10-17 13:31:52,2017-11-17 13:31:52,101
1086166,2017-10-17 15:23:03,2017-10-22 15:21:20,2017-11-18 23:59:59,97
1082554,2017-10-17 15:48:09,2017-10-17 15:48:09,2018-10-17 15:48:09,10001
1084159,2017-10-17 15:54:28,2017-10-17 15:54:28,2017-11-17 15:54:28,101
1084142,2017-10-17 16:12:02,2017-10-17 16:12:02,2017-10-31 23:59:59,15
1086197,2017-10-17 17:00:40,2017-10-22 16:55:57,2018-09-22 16:55:57,9901
1082276,2017-10-17 17:17:25,2017-10-17 17:17:25,2017-11-17 17:17:25,101
1083534,2017-10-17 17:28:26,2017-10-17 17:28:26,2018-10-17 17:28:26,10001
1084204,2017-10-17 17:45:51,2017-10-17 17:45:51,2017-10-21 23:59:59,5
1084204,2017-10-17 18:00:43,2017-10-22 00:00:00,2017-11-22 00:00:00,101
1084204,2017-10-17 18:01:52,2017-11-22 00:00:01,2017-12-06 00:00:01,85
1086255,2017-10-17 19:50:10,2017-10-22 19:48:50,2017-11-05 19:48:50,84
1086255,2017-10-17 19:50:21,2017-11-05 19:48:51,2017-12-06 19:48:51,102
1084344,2017-10-17 19:54:44,2017-10-17 19:54:44,2017-11-17 19:54:44,101
1084246,2017-10-17 20:09:33,2017-10-17 20:09:33,2018-10-17 20:09:33,10001
1086263,2017-10-17 20:14:40,2017-10-22 20:11:24,2017-10-31 23:59:59,10
1081895,2017-10-17 20:51:33,2017-10-17 20:51:33,2017-10-31 23:59:59,15
1086287,2017-10-17 21:27:00,2017-10-22 21:26:07,2017-11-18 23:59:59,97
1082563,2017-10-17 21:29:03,2017-10-17 21:29:03,2017-10-31 23:59:59,15
1081723,2017-10-17 23:27:23,2017-10-17 23:27:23,2017-10-31 23:59:59,15
1082639,2017-10-18 01:01:10,2017-10-18 01:01:10,2017-10-31 23:59:59,14
1084296,2017-10-18 02:03:48,2017-10-18 02:03:48,2017-11-03 23:59:59,86
1081638,2017-10-18 02:46:39,2017-10-18 02:46:39,2017-11-03 23:59:59,86
1080395,2017-10-18 03:06:45,2017-11-01 00:00:00,2017-11-15 00:00:00,15
1086354,2017-10-18 03:55:41,2017-10-23 03:51:58,2017-10-31 23:59:59,9
1084037,2017-10-18 06:11:42,2017-10-18 06:11:42,2017-11-01 06:11:42,84
1086392,2017-10-18 06:53:39,2017-10-23 06:52:17,2017-11-03 23:59:59,81
1086404,2017-10-18 08:00:55,2017-10-23 07:51:13,2017-10-31 23:59:59,9
1086411,2017-10-18 08:11:08,2017-10-23 08:08:45,2017-10-31 23:59:59,9
1086442,2017-10-18 09:59:14,2017-10-23 09:51:24,2017-11-03 23:59:59,81
1084717,2017-10-18 10:53:14,2017-10-18 10:53:14,2017-11-18 10:53:14,101
1086467,2017-10-18 11:32:25,2017-10-23 11:30:45,2017-11-01 23:59:59,79
1086481,2017-10-18 12:34:44,2017-10-23 12:33:11,2017-10-31 23:59:59,9
1082065,2017-10-18 12:58:28,2017-10-18 12:58:28,2017-11-03 23:59:59,86
1084701,2017-10-18 13:12:59,2017-10-18 13:12:59,2017-11-18 13:12:59,101
1086494,2017-10-18 13:18:18,2017-10-23 13:15:49,2017-11-03 23:59:59,81
1086530,2017-10-18 15:52:45,2017-10-23 15:50:46,2017-11-18 23:59:59,96
1086534,2017-10-18 16:21:18,2017-10-23 16:15:32,2017-11-06 16:15:32,84
1086378,2017-10-18 18:49:27,2017-10-23 05:56:54,2017-11-03 23:59:59,81
1083148,2017-10-18 21:20:23,2017-10-18 21:20:23,2017-11-18 21:20:23,101
1082213,2017-10-18 22:29:29,2017-10-18 22:29:29,2017-11-18 22:29:29,101
1086639,2017-10-18 22:37:17,2017-10-23 22:35:36,2017-10-31 23:59:59,9
1084767,2017-10-18 22:44:12,2017-10-18 22:44:12,2017-11-18 22:44:12,101
1084895,2017-10-18 23:01:30,2017-10-18 23:01:30,2017-10-31 23:59:59,14
1086714,2017-10-19 03:57:16,2017-10-24 03:49:12,2017-10-25 23:59:59,2
1085477,2017-10-19 04:28:30,2017-10-20 15:24:00,2018-10-20 15:24:00,10001
1084975,2017-10-19 05:26:42,2017-10-19 05:26:42,2017-10-31 23:59:59,13
1086759,2017-10-19 06:51:14,2017-10-24 06:50:20,2017-10-31 23:59:59,8
1084993,2017-10-19 06:53:26,2017-10-19 06:53:26,2017-11-19 06:53:26,101
1086746,2017-10-19 07:07:36,2017-10-24 06:09:59,2017-11-30 23:59:59,107
1080793,2017-10-19 07:24:22,2017-10-19 07:24:22,2017-10-31 23:59:59,13
1084851,2017-10-19 09:19:43,2017-10-19 09:19:43,2017-11-19 09:19:43,101
1086811,2017-10-19 10:19:10,2017-10-24 10:14:39,2017-11-03 23:59:59,80
1082147,2017-10-19 10:28:59,2017-10-19 10:28:59,2017-11-03 23:59:59,85
1084081,2017-10-19 11:10:23,2017-10-19 11:10:23,2017-11-19 11:10:23,101
1086833,2017-10-19 11:32:02,2017-10-24 11:29:24,2017-11-03 23:59:59,80
1082539,2017-10-19 11:59:02,2017-10-19 11:59:02,2017-11-19 11:59:02,101
1085063,2017-10-19 12:30:42,2017-10-19 12:30:42,2017-11-01 23:59:59,83
1086872,2017-10-19 14:02:43,2017-10-24 14:01:06,2017-11-03 23:59:59,80
1083521,2017-10-19 15:46:02,2017-10-19 15:46:02,2017-10-31 23:59:59,13
1086126,2017-10-19 16:59:25,2017-10-22 12:17:37,2018-10-22 12:17:37,10001
1086926,2017-10-19 17:28:15,2017-10-24 17:24:06,2017-10-31 23:59:59,8
1086936,2017-10-19 18:16:14,2017-10-24 18:12:20,2017-11-07 18:12:20,84
1085500,2017-10-19 19:12:40,2017-10-20 16:37:37,2018-04-17 23:59:59,9398
1084789,2017-10-19 19:42:13,2017-10-19 19:42:13,2017-11-19 19:42:13,101
1086962,2017-10-19 19:45:40,2017-10-24 19:44:11,2017-12-15 23:59:59,192
1086963,2017-10-19 19:47:23,2017-10-24 19:46:16,2017-12-15 23:59:59,192
1080803,2017-10-19 21:29:43,2017-10-19 21:29:43,2017-10-31 23:59:59,13
1086988,2017-10-19 21:36:19,2017-10-24 21:34:17,2017-11-03 23:59:59,80
1083572,2017-10-19 22:26:14,2017-10-19 22:26:14,2017-11-03 23:59:59,85
1084300,2017-10-19 23:16:19,2017-10-19 23:16:19,2017-11-03 23:59:59,85
1084114,2017-10-19 23:21:57,2017-10-19 23:21:57,2018-09-19 23:21:57,9901
1084416,2017-10-20 00:04:19,2017-10-20 00:04:19,2017-11-03 23:59:59,84
1086852,2017-10-20 00:57:38,2017-10-24 12:36:40,2018-10-24 12:36:40,10001
1087037,2017-10-20 02:27:46,2017-10-25 02:26:29,2017-11-03 23:59:59,79
1087056,2017-10-20 03:29:13,2017-10-25 03:27:55,2017-11-03 23:59:59,79
1080876,2017-10-20 04:49:21,2017-10-20 04:49:21,2017-10-31 23:59:59,12
1087072,2017-10-20 05:08:39,2017-10-25 05:07:46,2017-11-03 23:59:59,79
1087085,2017-10-20 06:21:48,2017-10-25 06:18:20,2017-11-03 23:59:59,79
1081294,2017-10-20 08:27:26,2017-10-20 08:27:26,2017-10-31 23:59:59,12
1087103,2017-10-20 08:28:19,2017-10-25 08:26:21,2017-11-03 23:59:59,79
1087102,2017-10-20 08:30:05,2017-10-25 08:27:49,2017-12-15 23:59:59,191
1082477,2017-10-20 08:55:32,2017-10-20 08:55:32,2017-11-03 23:59:59,84
1087119,2017-10-20 09:24:30,2017-10-25 09:22:07,2017-12-15 23:59:59,191
1085421,2017-10-20 10:46:06,2017-10-20 12:43:07,2018-10-20 12:43:07,10001
1087150,2017-10-20 11:16:03,2017-10-25 11:13:58,2018-04-17 23:59:59,9393
1085069,2017-10-20 12:09:16,2017-10-20 12:09:16,2017-11-20 12:09:16,101
1080802,2017-10-20 12:49:53,2017-10-20 12:49:53,2017-11-19 12:49:53,100
1081704,2017-10-20 12:53:55,2017-10-20 12:53:55,2017-10-31 23:59:59,12
1084572,2017-10-20 12:57:54,2017-10-20 12:57:54,2017-11-20 12:57:54,101
1082061,2017-10-20 13:03:46,2017-10-20 13:03:46,2017-11-03 23:59:59,84
1083751,2017-10-20 13:11:04,2017-10-20 13:11:04,2017-11-20 13:11:04,101
1087181,2017-10-20 13:24:00,2017-10-25 13:11:49,2017-10-31 23:59:59,7
1087100,2017-10-20 13:42:38,2017-10-25 13:41:03,2018-04-17 23:59:59,9393
1084994,2017-10-20 16:51:53,2017-10-20 16:51:53,2017-10-25 23:59:59,6
1087245,2017-10-20 17:21:37,2017-10-25 17:20:01,2018-04-17 23:59:59,9393
1087254,2017-10-20 18:28:49,2017-10-25 18:12:42,2017-11-03 23:59:59,79
1087259,2017-10-20 18:30:15,2017-10-25 18:25:10,2017-11-03 23:59:59,79
1083867,2017-10-20 18:35:49,2017-10-20 18:35:49,2017-12-19 18:35:49,200
1083757,2017-10-20 19:50:42,2017-10-20 19:50:42,2017-11-20 19:50:42,101
1085509,2017-10-20 20:37:37,2017-10-20 20:37:37,2017-11-03 23:59:59,84
1085859,2017-10-20 21:46:11,2017-10-21 17:01:38,2017-11-21 17:01:38,101
1083065,2017-10-20 23:09:36,2017-10-20 23:09:36,2018-09-20 23:09:36,9901
1087205,2017-10-20 23:33:44,2017-10-25 14:51:21,2017-10-31 23:59:59,7
1085609,2017-10-21 06:26:27,2017-10-21 06:26:27,2017-10-31 23:59:59,11
1085647,2017-10-21 06:58:15,2017-10-21 06:58:15,2017-10-31 23:59:59,11
1087390,2017-10-21 07:37:39,2017-10-26 06:55:06,2017-12-25 06:55:06,200
1087408,2017-10-21 08:14:42,2017-10-26 08:13:14,2017-11-03 23:59:59,78
1079959,2017-10-21 08:26:31,2017-10-21 08:26:31,2018-04-01 23:59:59,9381
1086866,2017-10-21 08:42:24,2017-10-24 13:42:07,2017-12-15 23:59:59,192
1085403,2017-10-21 09:00:52,2017-10-21 09:00:52,2017-12-15 23:59:59,195
1087444,2017-10-21 09:49:35,2017-10-26 09:48:07,2017-12-15 23:59:59,190
1087485,2017-10-21 11:57:11,2017-10-26 11:53:53,2017-12-15 23:59:59,190
1087493,2017-10-21 12:32:02,2017-10-26 12:27:30,2018-10-26 12:27:30,10001
1080505,2017-10-21 13:22:48,2017-10-21 13:22:48,2017-11-21 13:22:48,101
1087512,2017-10-21 13:39:31,2017-10-26 13:37:35,2018-04-17 23:59:59,9392
1083597,2017-10-21 14:20:28,2017-10-21 14:20:28,2017-11-21 14:20:28,101
1087556,2017-10-21 16:42:41,2017-10-26 16:38:44,2018-04-17 23:59:59,9392
1087561,2017-10-21 16:54:00,2017-10-26 16:52:40,2017-12-15 23:59:59,190
1087566,2017-10-21 17:10:03,2017-10-26 17:04:41,2017-11-03 23:59:59,78
1085486,2017-10-21 22:09:49,2017-10-21 22:09:49,2018-10-21 22:09:49,10001
1087635,2017-10-21 22:53:34,2017-10-26 20:54:16,2017-10-31 23:59:59,6
1085965,2017-10-21 23:38:40,2017-10-21 23:38:40,2017-11-03 23:59:59,83
1079934,2017-10-22 00:20:16,2017-10-22 00:20:16,2017-11-01 23:59:59,80
1087690,2017-10-22 02:17:30,2017-10-27 02:12:39,2017-10-31 23:59:59,5
1085462,2017-10-22 03:22:10,2017-10-22 03:22:10,2017-11-03 23:59:59,82
1085977,2017-10-22 04:13:15,2017-10-22 04:13:15,2017-11-01 23:59:59,80
1087720,2017-10-22 05:22:52,2017-10-27 05:20:00,2017-11-03 23:59:59,77
1084346,2017-10-22 06:12:56,2017-10-22 06:12:56,2017-11-03 23:59:59,82
1085633,2017-10-22 07:18:40,2017-10-22 07:18:40,2017-11-22 07:18:40,101
1085812,2017-10-22 09:07:33,2017-10-22 09:07:33,2017-11-22 09:07:33,101
1087765,2017-10-22 09:25:47,2017-10-27 09:23:06,2017-12-15 23:59:59,189
1084446,2017-10-22 09:35:25,2017-10-22 09:35:25,2018-10-22 09:35:25,10001
1082832,2017-10-22 10:47:09,2017-10-22 10:47:09,2017-11-03 23:59:59,82
1086133,2017-10-22 12:44:43,2017-10-22 12:44:43,2017-10-31 23:59:59,10
1086125,2017-10-22 13:23:03,2017-10-22 13:23:03,2017-11-22 13:23:03,101
1085803,2017-10-22 14:08:53,2017-10-22 14:08:53,2017-11-22 14:08:53,101
1086118,2017-10-22 14:38:37,2017-10-22 14:38:37,2017-11-22 14:38:37,101
1085705,2017-10-22 16:46:15,2017-10-22 16:46:15,2017-11-22 16:46:15,101
1087888,2017-10-22 17:01:23,2017-10-27 16:59:14,2017-12-15 23:59:59,189
1085536,2017-10-22 17:20:23,2017-10-22 17:20:23,2017-11-03 23:59:59,82
1082679,2017-10-22 17:59:10,2017-10-22 17:59:10,2017-11-22 17:59:10,101
1087915,2017-10-22 18:40:02,2017-10-27 18:22:46,2018-10-27 18:22:46,10001
1087917,2017-10-22 18:45:29,2017-10-27 18:35:07,2017-10-31 23:59:59,5
1087924,2017-10-22 19:08:47,2017-10-27 19:04:19,2017-12-28 19:04:19,202
1087934,2017-10-22 19:53:56,2017-10-22 19:53:56,2018-10-22 19:53:56,10001
1085470,2017-10-22 20:13:52,2017-10-22 20:13:52,2017-11-22 20:13:52,101
1087931,2017-10-22 20:28:51,2017-10-27 20:22:02,2017-12-15 23:59:59,189
1085968,2017-10-23 00:22:41,2017-10-23 00:22:41,2017-11-03 23:59:59,81
1085669,2017-10-23 00:51:59,2017-10-23 00:51:59,2017-11-23 00:51:59,101
1086123,2017-10-23 01:10:42,2017-10-23 01:10:42,2017-10-31 23:59:59,9
1086329,2017-10-23 01:30:21,2017-10-23 01:30:21,2017-11-23 01:30:21,101
1085894,2017-10-23 01:56:21,2017-10-23 01:56:21,2017-11-23 01:56:21,101
1088001,2017-10-23 03:23:50,2017-10-28 02:01:38,2017-11-03 23:59:59,76
1088019,2017-10-23 03:24:26,2017-10-28 02:58:07,2017-11-03 23:59:59,76
1088040,2017-10-23 04:35:18,2017-10-28 04:05:33,2018-10-28 04:05:33,10001
1088047,2017-10-23 04:40:20,2017-10-28 04:38:52,2017-11-03 23:59:59,76
1088049,2017-10-23 04:47:05,2017-10-28 04:41:12,2017-11-03 23:59:59,76
1086362,2017-10-23 05:00:05,2017-10-23 05:00:05,2017-11-23 05:00:05,101
1088090,2017-10-23 06:45:34,2017-10-28 06:42:59,2017-11-27 06:42:59,100
1086518,2017-10-23 06:56:18,2017-10-23 15:10:45,2017-11-03 23:59:59,81
1085519,2017-10-23 07:16:18,2017-10-23 07:16:18,2017-10-25 23:59:59,3
1086399,2017-10-23 07:38:21,2017-10-23 07:38:21,2017-10-31 23:59:59,9
1084750,2017-10-23 07:47:44,2017-10-23 07:47:44,2017-10-31 23:59:59,9
1085969,2017-10-23 08:25:05,2017-10-23 08:25:05,2017-11-03 23:59:59,81
1088122,2017-10-23 08:51:39,2017-10-28 08:50:37,2017-12-15 23:59:59,188
1086393,2017-10-23 10:41:13,2017-10-23 10:41:13,2017-10-31 23:59:59,9
1081717,2017-10-23 11:16:44,2017-10-23 11:16:44,2017-11-23 11:16:44,101
1086244,2017-10-23 14:19:23,2017-10-23 14:19:23,2017-10-31 23:59:59,9
1086093,2017-10-23 14:21:13,2017-10-23 14:21:13,2017-11-03 23:59:59,81
1085346,2017-10-23 15:35:15,2017-10-23 15:35:15,2017-10-31 23:59:59,9
1088288,2017-10-23 15:38:59,2017-10-28 15:36:53,2017-12-15 23:59:59,188
1088291,2017-10-23 15:53:20,2017-10-28 15:51:57,2018-10-28 15:51:57,10001
1084070,2017-10-23 16:29:02,2017-10-23 16:29:02,2018-10-23 16:29:02,10001
1082718,2017-10-23 17:03:35,2017-10-23 17:03:35,2017-11-23 17:03:35,101
1082531,2017-10-23 18:41:26,2017-10-23 18:41:26,2018-10-23 18:41:26,10001
1087431,2017-10-23 19:59:17,2017-10-26 09:14:41,2017-11-30 23:59:59,105
1088384,2017-10-23 20:05:02,2017-10-28 19:59:39,2017-11-30 23:59:59,103
1088388,2017-10-23 20:08:05,2017-10-28 20:04:45,2017-11-30 23:59:59,103
1088400,2017-10-23 20:31:42,2017-10-28 20:23:37,2017-11-30 23:59:59,103
1088432,2017-10-23 21:51:10,2017-10-28 21:49:45,2018-09-28 21:49:45,9901
1086667,2017-10-23 23:54:08,2017-10-23 23:54:08,2018-10-23 23:54:08,10001
1086666,2017-10-24 01:07:02,2017-10-24 01:07:02,2017-12-23 01:07:02,200
1088477,2017-10-24 01:21:52,2017-10-29 01:19:48,2017-12-03 01:19:48,175
1082045,2017-10-24 01:22:44,2017-10-24 01:22:44,2017-11-03 23:59:59,80
1083923,2017-10-24 01:23:12,2017-11-04 00:00:00,2017-12-04 00:00:00,101
1088497,2017-10-24 02:15:20,2017-10-29 02:13:31,2017-11-30 23:59:59,102
1086141,2017-10-24 03:04:50,2017-10-24 03:04:50,2017-11-28 03:04:50,105
1088530,2017-10-24 04:02:44,2017-10-29 03:54:27,2018-10-29 03:54:27,10001
1086600,2017-10-24 04:47:29,2017-10-24 04:47:29,2017-10-25 23:59:59,2
1088526,2017-10-24 05:04:25,2017-10-29 03:48:44,2017-11-29 03:48:44,101
1088569,2017-10-24 05:37:58,2017-10-29 05:36:25,2017-11-30 23:59:59,102
1088571,2017-10-24 05:44:34,2017-10-29 05:42:29,2017-11-30 23:59:59,102
1088594,2017-10-24 06:40:48,2017-10-29 06:38:55,2017-11-30 23:59:59,102
1088595,2017-10-24 06:43:05,2017-10-29 06:39:35,2017-11-30 23:59:59,102
1088596,2017-10-24 06:44:20,2017-10-29 06:42:51,2017-11-30 23:59:59,102
1086750,2017-10-24 06:44:24,2017-10-24 06:44:24,2017-10-31 23:59:59,8
1081302,2017-10-24 06:50:09,2017-10-24 06:50:09,2017-11-30 23:59:59,107
1088602,2017-10-24 06:53:00,2017-10-29 06:51:11,2017-11-30 23:59:59,102
1088605,2017-10-24 06:58:00,2017-10-29 06:55:54,2017-11-30 23:59:59,102
